# ====================================================================================
# MASSIVE 2D PARAMETER SWEEP: MESSAGE SIZE vs ARITHMETIC INTENSITY
# Rules: Global X=2 -> Local X=1 (Pure Overlap Stress)
# Target: Scale T_comm / T_comp from 0.01 to 100
# ====================================================================================

# --- VOLUME: (2,64,64,64) ---
(2,512,512,256)     100    16     50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,256)     100    16     50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,256)     100    16     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,256)     100    64     50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,256)     100    64     50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,256)     100    64     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,256)     100    256    50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,256)     100    256    50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,256)     100    256    50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,256)     100    1024   50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,256)     100    1024   50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,256)     100    1024   50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,512)     100    1      50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,512)     100    1      50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,512)     100    1      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,512)     100    4      50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,512)     100    4      50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,512)     100    4      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,512)     100    16     50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,512)     100    16     50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,512)     100    16     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,512)     100    64     50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,512)     100    64     50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,512)     100    64     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,512)     100    256    50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,512)     100    256    50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,512)     100    256    50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,512,512,512)     100    1024   50      10       (1,1,1,1,1,1,1,1)    MPI
(2,512,512,512)     100    1024   50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,512,512,512)     100    1024   50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,1024,512,512)    20     1      50      10       (1,1,1,1,1,1,1,1)    MPI
(2,1024,512,512)    20     1      50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,1024,512,512)    20     1      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,1024,512,512)    20     4      50      10       (1,1,1,1,1,1,1,1)    MPI
(2,1024,512,512)    20     4      50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,1024,512,512)    20     4      50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,1024,512,512)    20     16     50      10       (1,1,1,1,1,1,1,1)    MPI
(2,1024,512,512)    20     16     50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,1024,512,512)    20     16     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,1024,512,512)    20     64     50      10       (1,1,1,1,1,1,1,1)    MPI
(2,1024,512,512)    20     64     50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,1024,512,512)    20     64     50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,1024,512,512)    20     256    50      10       (1,1,1,1,1,1,1,1)    MPI
(2,1024,512,512)    20     256    50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,1024,512,512)    20     256    50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,1024,512,512)    20     1024   50      10       (1,1,1,1,1,1,1,1)    MPI
(2,1024,512,512)    20     1024   50      10       (1,1,1,1,1,1,1,1)    NCCL
(2,1024,512,512)    20     1024   50      10       (1,1,1,1,1,1,1,1)    NVSHMEM
(2,1024,1024,512)   20     1      50      10       (1,1,1,1,1,1,1,1)    MPI
(2,1024,1024,512)   20     1      50      10       (1,1,1,1,1,1,1,1)    NCCL
