# ====================================================================================
# RESOURCE CONTENTION SCALING SUITE (SECONDARY)
# Columns: Volume (Global) | Iters | Math_per_Load | Warmup | Repeats | Comm_Mask | Backend
# ====================================================================================

# Small: 128^3 (~16MB per rank)
(128,128,128,128)   1000   1      100     10       (1,1,1,1,1,1,1,1)    MPI
(128,128,128,128)   1000   1      100     10       (1,1,1,1,1,1,1,1)    NCCL
(128,128,128,128)   1000   1      100     10       (1,1,1,1,1,1,1,1)    NVSHMEM
(128,128,128,128)   1000   2      100     10       (1,1,1,1,1,1,1,1)    MPI
(128,128,128,128)   1000   2      100     10       (1,1,1,1,1,1,1,1)    NCCL
(128,128,128,128)   1000   2      100     10       (1,1,1,1,1,1,1,1)    NVSHMEM
(128,128,128,128)   1000   4      100     10       (1,1,1,1,1,1,1,1)    MPI
(128,128,128,128)   1000   4      100     10       (1,1,1,1,1,1,1,1)    NCCL
(128,128,128,128)   1000   4      100     10       (1,1,1,1,1,1,1,1)    NVSHMEM

